COMP,LOC,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SumOfLoC+,MaxOfLoC+,SumOfLoC-,MaxOfLoC-,Max_Set,Avg_Set,No_Rev,Sum_Churn,Max_Churn,Age,Age2,CountOfDeveloper,Ref,PRE_BUG,POST_BUG
org.apache.tools.ant.taskdefs.optional.ide.VAJExport.java,141,13,0,0,8,27,22,0,8,13,0.8125,1,1,0,0.423076923,0,0,9.230769231,1,1,79,79,17,17,7,7,1,96,96,32.28,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.starteam.StarTeamLabel.java,209,9,0,0,6,27,16,0,6,7,0.8125,1,0,0,0.4375,0,0,21.55555556,1,1,50,24,46,26,54,13.83,6,96,49,34.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin.java,87,5,0,0,3,17,10,0,3,4,2,0,0,0,0.533333333,0,0,16.4,1.4,3,8,7,89,87,54,20,3,97,94,35.28,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetDefine.java,72,7,1,0,6,12,11,1,5,7,0.666666667,1,0,0,0.571428571,0,0,8.857142857,1.571428571,5,48,42,49,43,89,39.25,4,97,85,23.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.types.selectors.DateSelector.java,394,11,5,0,12,38,1,5,7,11,0.84,0.5,0,0.791666667,0.215909091,1,4,33.90909091,2.909090909,8,53,25,44,33,227,70.25,4,97,58,23.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ide.VAJLocalUtil.java,953,14,1,2,18,91,91,4,15,4,0.538461538,1,0,0,0.271428571,0,0,67,3.928571429,8,76,54,22,16,227,82,3,98,58,32.28,1,2,0,FALSE,FALSE
org.apache.tools.ant.loader.AntClassLoader2.java,404,7,3,0,5,53,19,0,5,1,0.916666667,0.5,1,0.952,0.485714286,3,13,56.42857143,2.571428571,12,49,49,49,49,18,18,1,98,98,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.starteam.StarTeamCheckin.java,373,14,0,0,14,49,47,1,14,7,0.75,1,0,0,0.223214286,0,0,25.35714286,1.357142857,5,44,43,54,48,54,26,3,98,91,34.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs.java,1037,36,3,0,13,107,528,0,13,32,0.932773109,1,0,0.513888889,0.222222222,2,2,27.33333333,1.111111111,3,61,51,38,26,227,95.2,5,99,77,29,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.sos.SOSGet.java,106,6,0,0,3,20,15,0,3,5,2,0,0,0,0.555555556,0,0,16.66666667,1.5,4,7,7,93,92,54,29.5,2,100,99,34.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.TempFile.java,75,6,3,0,5,15,1,0,5,6,0.7,1,0,0.880952381,0.555555556,0,0,10.83333333,1,1,51,46,50,46,43,22,2,101,92,23.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator.java,24,3,1,0,1,5,3,1,0,3,2,0,0,0,0.666666667,0,0,7,2,4,99,97,2,2,14,13,2,101,97,13.71,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.starteam.StarTeamList.java,372,14,0,0,15,69,77,1,15,4,0.820512821,1,0,0,0.240384615,0,0,25.35714286,1.357142857,3,67,42,34,27,127,41.8,5,101,49,34.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.Jar.java,1007,23,5,2,15,99,165,2,13,10,0.814935065,1,6,0.85620915,0.158385093,3,14,42.17391304,1.434782609,5,63,28,39,9,227,70.88,9,102,35,37.14,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Basename.java,90,5,3,0,5,15,4,0,5,5,0.75,1,0,0.902439024,0.533333333,0,0,16.4,1,1,54,43,48,43,227,109.33,3,102,86,23.57,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.windows.Attrib.java,208,17,5,0,9,34,130,0,9,12,0.991071429,1,0,0.872,0.352941176,2,3,10.82352941,1.235294118,3,71,42,32,28,227,84.66,3,103,54,29.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.condition.ConditionBase.java,122,20,2,5,20,25,0,5,18,18,0,1,0,0.321428571,0.102777778,0,0,5.05,1,1,80,53,23,20,30,16,4,103,73,29.14,1,2,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.SelectorContainer.java,24,24,1,0,23,24,276,3,20,24,2,0,0,0,0.089285714,0,0,0,1,1,75,42,29,24,26,13.16,6,104,66,35.42,1,5,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.EjbcHelper.java,470,6,1,0,1,38,7,0,1,1,0.433333333,0.833333333,0,0,0.458333333,0,0,76.33333333,1.5,3,56,36,48,36,127,72.5,2,104,72,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessage.java,332,6,0,0,5,41,13,1,4,2,0.88,1,0,0,0.479166667,0,0,53.5,1.166666667,2,62,62,43,43,10,10,1,105,105,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetResource.java,165,11,1,0,5,19,35,4,1,11,0.625,1,0,0,0.272727273,0,0,13.63636364,1.727272727,6,52,52,53,53,43,43,1,105,105,23.85,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement.java,217,15,1,0,12,30,75,5,7,11,0.826530612,1,0,0,0.208333333,0,0,13,1.4,5,81,40,24,12,227,76.5,6,105,40,29.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.condition.Os.java,357,13,1,0,21,23,68,19,2,12,0.697916667,1,0,0,0.708333333,0,0,25.84615385,4.307692308,44,59,42,46,25,227,62,6,105,67,28.85,1,3,0,FALSE,TRUE
org.apache.tools.tar.TarOutputStream.java,437,15,3,0,3,37,41,1,2,14,0.696428571,0.75,1,0.454545455,0.311111111,1,2,27.33333333,1,1,52,51,53,52,127,67,2,105,103,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT.java,122,11,0,0,9,38,55,0,9,10,2,0,0,0,0.303030303,0,0,10.09090909,1.090909091,2,74,44,31,28,18,11.33,3,105,56,35.28,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask.java,197,10,4,2,13,37,35,5,8,6,0.666666667,1,0,0.896551724,0.285714286,0,0,18.4,2,6,54,42,54,43,89,38.75,4,108,85,23.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.email.EmailAddress.java,286,8,1,0,5,15,6,5,0,7,0.571428571,1,0,0,0.541666667,0,0,34.5,5,20,105,105,5,5,2,2,1,110,110,17.28,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.Rpm.java,415,12,3,0,15,55,36,0,15,11,0.858585859,1,0,0.770833333,0.4375,1,1,32.83333333,1.75,8,92,62,19,8,43,24.4,5,111,66,31.28,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4Base.java,319,15,3,15,32,41,57,21,12,13,0.818181818,1,0,0.725490196,0.45,0,0,19.53333333,1.2,4,100,52,12,10,21,8,3,112,62,22.42,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.ProcessDestroyer.java,269,8,1,0,2,33,4,2,1,5,0.673469388,0.714285714,1,0,0.416666667,0,0,31.75,2.25,4,62,23,50,24,95,20.6,5,112,47,23.57,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.WeakishReference.java,91,5,1,2,4,13,8,2,2,3,0.875,0.5,0,0,0.266666667,0,0,16.4,1.8,4,57,42,55,42,227,72.16,6,112,84,34.85,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.java,951,21,1,9,24,98,112,9,15,4,0.730434783,1,9,0,0.242857143,0,0,43.19047619,4.142857143,30,76,24,37,17,227,51.37,8,113,34,33.28,1,4,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.MappingSelector.java,139,7,4,2,10,23,3,2,8,6,0.666666667,1,2,0.853658537,0.428571429,1,3,18.28571429,1.857142857,4,59,42,54,42,43,19.66,6,113,84,23.85,1,5,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.modifiedselector.Cache.java,7,7,1,0,2,7,21,2,0,7,2,0,0,0,0.642857143,0,0,0,1,1,111,109,2,2,14,13,2,113,109,13.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.Diagnostics.java,630,17,1,0,4,58,130,1,4,5,0.921875,0.25,0,0,0.129411765,0,0,35.82352941,2.176470588,4,62,33,54,32,95,52.5,2,116,65,35.42,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.Script.java,74,5,3,0,5,19,0,0,5,5,0,1,2,0.902439024,0.8,0,0,13.6,1,1,26,14,90,78,43,27.75,4,116,92,22,1,2,1,TRUE,TRUE
org.apache.tools.ant.taskdefs.FixCRLF.java,1202,18,4,0,12,84,83,1,12,11,0.960151803,1,1,0.821052632,0.181818182,2,2,64.05555556,2.111111111,8,47,17,70,33,227,57.09,11,117,40,36.85,1,4,0,TRUE,TRUE
org.apache.tools.ant.DemuxOutputStream.java,252,10,2,0,4,30,27,1,3,5,0.761904762,1,1,0.357142857,0.283333333,1,1,23.5,1.1,2,83,30,35,15,95,34.71,7,118,31,23.57,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ReplaceRegExp.java,746,13,3,0,13,71,22,0,13,11,0.760416667,1,3,0.755102041,0.285714286,1,1,55.76923077,1.461538462,2,62,18,56,14,127,28.38,13,118,30,36.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask.java,204,7,3,0,8,28,0,0,8,6,0.666666667,1,1,0.860465116,0.314285714,0,0,27.57142857,1.142857143,2,51,51,68,68,26,26,1,119,119,23.71,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.JSharp.java,67,9,0,0,5,16,26,0,5,6,0.833333333,0,0,0,0.311111111,0,0,6.111111111,1.222222222,3,59,42,61,44,43,10.14,7,120,86,25.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer.java,221,6,1,0,5,27,15,1,4,0,2,0,0,0,0.4,0,0,35.83333333,1.5,3,50,50,73,73,10,10,1,123,123,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.ProjectHelper.java,413,18,1,2,25,68,151,18,9,17,1.039215686,0.166666667,0,0,0.152777778,0,0,21.61111111,1.555555556,4,102,35,23,9,33,10.5,10,125,35,35.42,1,4,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputStream.java,68,4,2,0,2,12,0,1,1,3,0.222222222,1,1,0.625,0.5,1,1,15.25,1,1,125,120,1,1,21,12,2,126,120,27.85,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool.java,1268,32,0,0,19,127,404,2,18,23,0.9390681,0.925925926,1,0,0.28125,0,0,37.78125,2.59375,26,67,27,60,19,227,65.71,7,127,46,34.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.AntlibDefinition.java,49,5,3,3,9,12,2,7,2,5,0.625,1,0,0.902439024,0.466666667,0,0,8.4,1,1,123,118,4,4,7,4.5,2,127,118,12.42,1,1,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm.java,45,4,1,0,1,13,6,0,1,4,2,0,0,0,0.625,0,0,10.25,1.25,2,123,116,7,7,14,13,2,130,116,13.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.TypeAdapter.java,5,5,1,0,7,5,10,6,1,5,2,0,0,0,0.4,0,0,0,1,1,119,99,15,7,43,22.6,5,134,99,25,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal.java,298,10,1,0,4,23,0,4,0,10,0,1,0,0,0.36,0,0,28.7,2.9,6,51,51,84,84,10,10,1,135,135,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.types.Path.java,1238,30,3,0,102,102,301,91,13,24,0.603448276,0.5,1,0.526315789,0.12183908,2,6,40.2,2.733333333,15,84,31,52,31,227,35.18,11,136,62,36.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool.java,903,26,0,0,20,112,255,2,19,14,0.96,0.789473684,0,0,0.217948718,0,0,33,1.615384615,5,83,29,54,12,227,73,7,137,41,25.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.CSharp.java,244,23,0,0,5,39,185,0,5,15,0.811688312,0.857142857,0,0,0.204968944,0,0,9.304347826,1.391304348,3,52,40,87,64,89,27.28,7,139,104,34.85,1,4,0,FALSE,TRUE
org.apache.tools.ant.listener.CommonsLoggingListener.java,457,14,1,0,10,44,9,0,10,12,0.365384615,0.5,0,0,0.267857143,0,0,31.35714286,2.785714286,6,73,73,68,68,26,26,1,141,141,23.71,1,1,0,FALSE,TRUE
org.apache.tools.ant.filters.HeadFilter.java,251,10,5,0,6,25,0,1,5,6,0.703703704,1,1,0.777777778,0.375,2,4,23.2,1.8,5,103,46,38,17,95,25.8,5,141,59,35.42,1,3,1,FALSE,FALSE
org.apache.tools.ant.util.LoaderUtils.java,70,8,1,0,9,21,28,6,3,6,1,0,0,0,0.175,0,0,7.625,1.375,3,39,23,102,59,227,89.75,4,141,73,23.14,1,1,1,FALSE,FALSE
org.apache.tools.ant.taskdefs.WhichResource.java,221,8,3,0,6,28,8,0,6,7,0.714285714,1,1,0.840909091,0.5,2,2,26.125,1.875,6,74,43,68,44,227,90,4,142,87,23.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand.java,470,17,1,0,22,64,48,9,13,13,0.835227273,1,3,0,0.202614379,0,0,26,1.882352941,6,133,101,10,3,32,16.66,6,143,102,21.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.types.AbstractFileSet.java,918,50,3,2,81,123,919,51,30,47,0.78425656,1,1,0.384615385,0.064444444,2,5,17.22,1.92,6,123,22,21,7,227,22.84,13,144,29,35.42,1,5,0,TRUE,FALSE
org.apache.tools.ant.types.Commandline.java,634,30,1,0,72,65,303,70,4,26,0.689655172,1,0,0,0.177339901,0,0,20.03333333,2.433333333,18,108,92,37,24,227,56.8,5,145,116,36.85,1,4,0,TRUE,TRUE
org.apache.tools.ant.types.selectors.DifferentSelector.java,92,3,5,0,7,14,0,4,3,2,0.25,1,1,0.953488372,0.555555556,1,1,29,3.333333333,8,76,42,70,42,43,17.8,5,146,84,29.71,1,4,0,TRUE,FALSE
org.apache.tools.ant.listener.MailLogger.java,453,7,2,0,10,69,15,0,10,2,0.5,1,0,0.75,0.367346939,2,4,63.57142857,3,14,114,59,34,7,227,60,8,148,66,36.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.helper.AntXMLContext.java,279,26,1,0,10,47,241,7,3,26,0.916363636,1,4,0,0.153846154,0,0,9.307692308,1.346153846,3,144,89,4,3,10,6,3,148,92,20.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil.java,269,7,1,0,13,43,21,4,9,0,2,0,0,0,0.30952381,0,0,37.42857143,2.142857143,9,69,62,81,78,10,3.25,4,150,140,23.14,1,2,0,FALSE,TRUE
org.apache.tools.ant.util.LineTokenizer.java,125,4,2,0,7,10,0,5,2,4,0.333333333,1,0,0.75,0.5,0,0,29.5,1.25,2,151,151,0,0,7,7,1,151,151,21.14,1,1,1,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter.java,101,8,1,9,13,20,12,9,4,8,0.8,0.2,1,0,0.40625,0,0,11,1,1,76,37,75,63,54,16,5,151,95,35.28,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.PropertyFile.java,221,10,3,0,4,41,21,0,4,5,0.666666667,1,0,0.804347826,0.433333333,0,0,20.7,1.1,2,63,35,89,38,43,27,4,152,73,22.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.sitraka.CovBase.java,157,9,3,3,7,19,0,4,3,2,0.65625,1,1,0.840909091,0.458333333,0,0,16,1.888888889,5,147,100,6,4,227,47.6,5,153,100,37.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET.java,130,12,0,0,9,41,66,0,9,11,2,0,0,0,0.305555556,0,0,9.833333333,1.083333333,2,64,33,90,88,18,11.33,3,154,118,35.28,1,2,0,TRUE,FALSE
org.apache.tools.ant.util.LazyFileOutputStream.java,117,10,2,0,1,22,29,1,0,9,0.311111111,1,0,0.454545455,0.333333333,1,1,10.2,1,1,155,155,0,0,4,4,1,155,155,15.42,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.email.EmailTask.java,844,30,3,2,15,89,301,2,13,30,0.935532234,0.826086957,2,0.560606061,0.207407407,3,3,26.36666667,2.533333333,39,131,38,25,9,227,44.22,9,156,40,35,1,3,0,TRUE,FALSE
org.apache.tools.ant.types.FilterSet.java,698,20,3,0,11,71,124,7,6,15,0.782894737,0.625,0,0.625,0.3,2,3,33.5,2.1,6,102,84,58,52,10,6.25,4,160,136,29.28,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.Replace.java,826,22,4,0,9,90,129,2,9,16,0.84981685,1,3,0.787878788,0.318181818,2,2,35.95454545,1.318181818,6,79,40,81,40,227,54.81,11,160,80,36.85,1,4,0,TRUE,FALSE
org.apache.tools.mail.MailMessage.java,624,31,1,0,5,68,407,2,3,13,0.904761905,0.904761905,2,0,0.316129032,0,0,18.4516129,1.548387097,11,108,65,54,31,227,90.2,5,162,96,31,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Delete.java,890,41,4,0,29,98,0,1,28,38,0.855555556,1,0,0.661016949,0.080593849,3,4,20.48780488,1.658536585,16,118,34,44,23,227,56.3,10,162,46,35.42,1,5,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ANTLR.java,670,24,3,0,19,88,196,0,19,18,0.888198758,1,2,0.616666667,0.325,1,1,26.33333333,1.5,10,126,26,40,7,54,13.5,14,166,29,37.28,1,3,0,TRUE,FALSE
org.apache.tools.tar.TarBuffer.java,617,21,1,0,2,35,38,2,0,17,0.631818182,0.818181818,0,0,0.293650794,0,0,27.85714286,1.142857143,3,85,85,85,85,7,7,1,170,170,23.14,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter.java,227,12,3,0,12,27,36,5,7,10,0.727272727,1,2,0.731707317,0.555555556,1,1,17.33333333,1,1,76,66,94,84,10,7,3,170,150,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Expand.java,543,10,3,1,14,61,19,1,13,8,0.80952381,1,0,0.804347826,0.266666667,2,2,52.6,1.5,5,105,40,69,41,227,47.87,8,174,52,34,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ssh.Scp.java,502,12,0,0,16,66,46,0,16,6,0.787878788,1,0,0,0.458333333,0,0,40.58333333,2.083333333,7,96,55,80,49,54,11.5,6,176,104,34.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.types.FilterChain.java,189,25,3,0,32,38,0,5,27,25,0,1,0,0.555555556,0.08,1,1,6.52,1,1,126,110,53,30,89,37.5,4,179,111,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner.java,914,28,1,0,17,99,300,4,13,16,0.867446394,0.842105263,2,0,0.142857143,0,0,30.96428571,2.142857143,16,88,38,92,39,227,40,10,180,77,37.28,1,4,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.java,593,9,4,0,10,59,14,0,10,7,0.770833333,1,1,0.906976744,0.333333333,4,5,64.22222222,2.222222222,8,98,81,85,73,227,120,3,183,154,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.EchoProperties.java,534,12,3,0,10,72,42,0,10,8,0.919191919,1,0,0.770833333,0.222222222,1,1,42.75,1,1,86,26,97,42,89,34.16,6,183,57,31.14,1,4,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4Resolve.java,290,13,0,0,4,21,56,0,4,12,0.946969697,1,0,0,0.472222222,0,0,20.46153846,1.230769231,4,113,60,77,53,43,32,2,190,106,23.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.DefaultExcludes.java,128,6,3,0,3,18,0,0,3,6,0.64,1,0,0.880952381,0.555555556,2,2,19.5,1,1,172,139,23,7,227,60.85,7,195,139,31.85,1,4,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.TypeSelector.java,105,6,5,0,9,22,0,4,5,6,0.6,0.5,0,0.88372093,0.333333333,2,5,16.16666667,1.833333333,4,184,159,12,6,43,18.8,5,196,159,29.57,1,5,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.ImportTask.java,194,6,3,0,8,32,9,0,8,4,0.8,1,1,0.902439024,0.35,2,2,30.83333333,2.5,10,107,29,92,27,95,14.16,12,199,55,34.85,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase.java,135,5,3,0,6,21,0,0,6,4,0.5,1,0,0.902439024,0.7,0,0,25.6,1.8,3,171,115,33,19,43,11.6,5,204,115,27.42,1,2,0,FALSE,TRUE
org.apache.tools.ant.types.ZipFileSet.java,458,19,5,0,14,45,25,4,10,16,0.488888889,0.8,0,0.851851852,0.298245614,4,15,22.57894737,2,4,139,65,66,20,11,3.62,8,205,85,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Javac.java,918,75,4,0,28,121,2541,12,18,68,0.96476834,1,6,0.513157895,0.205714286,1,1,10.86666667,1.533333333,8,173,120,35,16,227,54,5,208,136,31,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Property.java,815,35,3,0,14,90,519,4,10,25,0.909090909,1,3,0.536231884,0.171428571,0,0,21.97142857,1.485714286,7,142,47,69,36,227,47.66,9,211,82,34.85,1,5,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.JarLibManifestTask.java,369,13,3,0,8,50,48,0,8,7,0.892857143,1,1,0.755102041,0.195804196,1,1,26.84615385,1.153846154,2,92,92,120,120,26,26,1,212,212,23.71,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.XSLTProcess.java,949,30,4,0,20,93,317,2,19,23,0.912972085,1,5,0.728971963,0.238095238,3,4,29.93333333,1.133333333,3,128,49,87,37,227,40.75,16,215,64,34.85,1,6,1,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4Labelsync.java,154,9,0,0,6,19,28,0,6,9,0.78125,1,0,0,0.481481481,0,0,15.66666667,1,1,203,181,15,12,43,17.25,4,218,181,29.71,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.Redirector.java,522,21,1,0,13,52,90,2,11,15,0.8375,1,1,0,0.226190476,0,0,23.0952381,1.80952381,14,108,66,111,66,18,7.37,8,219,132,35.42,1,3,0,TRUE,TRUE
org.apache.tools.ant.Main.java,3928,46,1,0,14,113,173,1,14,10,0.751196172,0.894736842,0,0,0.144628099,0,0,83.97826087,4.52173913,50,172,50,60,14,95,15.38,18,232,61,35.42,1,7,1,TRUE,TRUE
org.apache.tools.ant.taskdefs.Checksum.java,962,20,4,0,11,91,108,1,10,15,0.776315789,1,0,0.804123711,0.2125,0,0,46.3,1.15,3,195,170,38,23,227,75,5,233,193,25.28,1,4,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.JarLibResolveTask.java,394,13,3,0,11,36,20,0,11,9,0.716666667,1,1,0.755102041,0.211538462,1,1,28.92307692,1.538461538,6,105,105,133,133,26,26,1,238,238,23.71,1,1,0,FALSE,TRUE
org.apache.tools.ant.PropertyHelper.java,721,20,1,0,3,50,74,2,2,18,0.6,1,2,0,0.28125,0,0,34.8,2.45,7,129,112,113,93,26,14.5,6,242,205,35.42,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.Javadoc.java,2412,85,3,0,35,227,2766,7,35,78,0.944444444,0.96969697,10,0.308333333,0.136904762,3,3,26.98823529,1.729411765,13,181,75,63,25,227,44.4,15,244,100,36.85,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.SubAnt.java,541,23,3,0,15,88,201,0,15,19,0.847107438,1,1,0.627118644,0.144927536,2,2,22.04347826,2.173913043,13,176,92,69,21,43,9.33,9,245,106,31.42,1,4,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool.java,1254,28,0,0,14,94,302,1,13,16,0.962962963,1,0,0,0.272321429,0,0,42.64285714,2.321428571,20,132,132,113,113,18,18,1,245,245,23.57,1,1,0,TRUE,TRUE
org.apache.tools.ant.types.selectors.ContainsRegexpSelector.java,224,6,5,0,14,29,0,5,9,6,0.7,0.75,2,0.88372093,0.416666667,1,4,35.66666667,2.833333333,8,220,184,27,19,54,21.4,5,247,184,35.42,1,4,0,TRUE,FALSE
org.apache.tools.ant.Target.java,441,23,1,0,38,57,147,34,6,19,0.805194805,1,1,0,0.313043478,0,0,17.86956522,1.913043478,8,139,45,110,45,95,15.3,10,249,90,23.85,1,3,0,FALSE,TRUE
org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm.java,211,7,1,0,3,25,0,1,2,7,0.541666667,1,0,0,0.476190476,0,0,28.57142857,2.142857143,5,246,241,5,5,14,13,2,251,241,13.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.ScriptRunner.java,466,16,1,0,6,38,6,3,3,16,0.619047619,1,0,0,0.375,0,0,27.9375,1.875,6,250,232,2,1,5,2.66,3,252,232,21.57,1,2,1,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.javacc.JJTree.java,690,22,3,0,14,80,59,0,14,17,0.977443609,1,1,0.637931034,0.477272727,1,1,29.5,1.5,8,207,93,51,16,227,36,9,258,103,36.85,1,3,0,TRUE,TRUE
org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache.java,236,12,1,0,2,42,0,1,1,12,0.386363636,1,0,0,0.444444444,0,0,18.33333333,1.75,4,257,255,2,2,14,13,2,259,255,13.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.AbstractCvsTask.java,988,41,3,2,17,105,700,2,15,32,0.925,0.956521739,2,0.480519481,0.195121951,0,0,22.53658537,1.658536585,10,198,134,61,23,227,66.66,9,259,157,23.57,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc.java,382,8,3,0,14,56,4,0,14,7,0.909090909,1,1,0.840909091,0.5,1,1,45.375,1.75,7,251,242,9,7,32,14.6,5,260,242,21.14,1,2,0,FALSE,TRUE
org.apache.tools.ant.filters.TailFilter.java,328,10,5,0,6,30,0,1,5,6,0.688888889,1,1,0.777777778,0.375,2,5,30.8,2.5,12,155,69,111,74,95,30.87,8,266,143,35.42,1,5,1,FALSE,FALSE
org.apache.tools.ant.taskdefs.ExecTask.java,712,36,3,1,26,106,272,11,15,26,0.862857143,1,3,0.513888889,0.175,0,0,18.36111111,1.416666667,12,226,95,52,15,227,40.09,11,278,104,23.57,1,3,0,TRUE,TRUE
